x,y,expected_radius,worst_lower,worst_upper,normal_lower,no_signal_radius,P_N,worst_calls
970.3954553979046,572,25.32644371920277,73.51234322213053,73.51234362213054,46.66976959350039,73.51234362213054,0.001181650337972871,227
970.6848063410887,564,25.32641404593906,70.84491788299007,70.84491828299011,46.8597061343488,70.84491828299011,0.001068297226876733,231
970.5489537931601,558,25.32641399817875,68.70472417308656,68.70472457308658,47.02807171344868,68.70472457308658,0.0009819728478111371,235
970,551.0270034845614,25.32644826259686,66.06087108225455,66.06087148225457,47.25339549575245,66.06087148225457,0.0008811315577328827,239
969.324664951931,546,25.32643230405726,64.04057679381054,64.04057719381056,47.43741907519126,64.04057719381056,0.0008084119292132481,243
968,539.0830313063132,25.32642864156411,61.09741409089494,61.09741449089494,47.72206997378684,61.09741449089494,0.0007091910195965002,263
966.136354812652,532,25.32647734909117,57.8705700483214,57.87057044832141,48.05478763126332,57.87057044832141,0.0006094551438498004,271
964.8217498306444,528,25.32642341918773,55.9349216984137,55.93492209841371,48.26401654641212,55.93492209841371,0.0005540806563243349,287
962.4824635775149,522,25.32641292522818,52.8714192187102,52.87141961871021,48.60862458010123,52.87141961871021,0.0004731157746305091,307
960.6486024863476,518,25.32643599096609,50.70739494304187,50.70739534304187,48.86139219178541,50.70739534304187,0.0004207271942929384,343
958,513.011809512148,25.32643470757563,49.20680507284622,49.20845623811402,49.20680507284622,47.84481935324673,0.0003573356305574827,519
954.8684094532708,508,25.32640697109007,49.59306715394339,49.594417584094,49.59306715394339,44.75188036823113,0.0002961259444262042,511
952,504.0197687510097,25.32649383892702,49.93180849070368,49.93317368383987,49.93180849070368,42.11768921198576,0.0002497017055847506,507
948.6238061710231,500,25.32640646282182,50.3127142606073,50.31409629770268,50.3127142606073,39.22843958623033,0.0002045156486320381,503
944.7121233410785,496,25.32643201726881,50.73672396802228,50.73812501885661,50.73672396802228,36.08766810461208,0.0001618362584946125,503
942,493.5966101483177,25.32644235042971,51.02029196330347,51.02170589249135,51.02029196330347,34.02409142855336,0.0001372401023140234,503
937.220160383599,490,25.32642958300843,51.50096347135742,51.50239953554243,51.50096347135742,30.5805601733274,0.0001018790380400587,495
934,487.9749259755187,25.32646669157436,51.81237027881024,51.81382088855788,51.81237027881024,28.3792414319755,8.275745748781844e-05,491
928,484.9966846695722,25.3264346445291,52.36540510519158,52.36688199162433,52.36540510519158,24.50953605511879,5.514994426807136e-05,487
922,482.9289198283152,25.32643889167582,52.88500406675825,52.88650619452328,52.88500406675825,20.90095856397173,3.561289419293892e-05,483
917.9053419916584,482,25.32647450772835,53.22044182298024,53.22196056608294,53.22044182298024,18.57452007538635,2.582687504080444e-05,483
910,481.2850271690803,25.32643551417592,53.82150274831308,53.82305203172319,53.82150274831308,14.38418282480712,1.299246796976638e-05,479
902,481.9294006882276,25.32647257644032,54.36649172390975,54.36806974645224,54.36649172390975,10.52391944400337,5.7172376735186e-06,475
901.8119781318669,481.9647003441138,25.32645263005811,54.37831432210624,54.37989298521131,54.37831432210624,10.43880040022634,5.598196372222522e-06,475
892.9555062403567,484.3554651206623,25.32641193477184,54.89860279831368,54.90021030013427,54.89860279831368,6.633863931042922,1.773345295584961e-06,475
883,489.2001644934412,25.32639884647624,55.37212061808629,55.37375635528927,55.37212061808629,2.971412264415623,2.600582396111537e-07,471
876.077710984335,494.0615900633003,25.32644974498452,55.62349061388289,55.62514293543837,55.62349061388289,0.8651682635421847,1.663069772180321e-08,471
868.7629010045882,500.793266007298,25.32641773061015,55.80724292580904,55.8089094563412,55.80724292580904,0,0,467
863.2995679698649,507.1047803123924,25.32638874747295,55.88063270854433,55.88230719680612,55.88063270854433,0,0,467
857.5402182439158,515.2696859273296,25.32640662506335,55.88608953313656,55.88776935749558,55.88608953313656,0,0,467
853.0944925134393,523,25.32641592040514,55.8254825756425,55.82716373362639,55.8254825756425,0,0,463
848.4620050773433,533,25.32640381898968,55.67847358491192,55.68015250302714,55.67847358491192,0,0,459
845.5005499181766,541,25.32640095325947,55.51827789144713,55.51995250609458,55.51827789144713,0,0,459
842.1713829627618,552.723135583975,25.32643753263056,55.23039880837168,55.23206392335312,55.23039880837168,1.958946914420764,9.570837006766567e-08,459
839.988848346697,563.9293267352573,25.32648446508564,54.9069372482756,54.90864248503075,54.9069372482756,4.671799058528826,7.069315867036355e-07,479
838.7281933957909,575,25.3264208765743,54.54757682935665,54.54935079574862,54.54757682935665,7.918811378043292,2.560361847859985e-06,491
838.3176976275522,589,25.32642777683866,54.04543790059822,54.04729243287322,54.04543790059822,12.7910961874272,8.701275268037192e-06,503
839.0325096375309,601,25.32639368231089,53.57436083408508,53.57627860710976,53.57436083408508,17.66135878012032,2.036209897531481e-05,507
840.7707671521764,613,25.32640963259996,53.06590520697286,53.06788069261115,53.06590520697286,23.19788518013872,4.239705554946007e-05,515
