x,y,J,J_lower,P_H,P_N,P_A,P_loc,E_radius_loss,safe_margin,angle_calls,x_global,y_global,C1
-343.75,554,495899.247078407,495899.247078407,0,0.60467301974268,0.395294161355754,0,329.16560178285,0,228,346,-343.75,27633.9434909301
-343.75,579,522649.990018053,522649.990018053,0,0.616952758380568,0.383061474597819,0,339.274966575722,0,228,321,-343.75,27633.9434909301
-343.75,604,551961.420620862,551961.420620862,0,0.62962370936301,0.370368429266153,0,350.255917647198,0,204,296,-343.75,27633.9434909301
-343.75,629,584178.713607038,584178.713607038,0,0.642774225109479,0.357228816386402,0,362.202989121776,0,204,271,-343.75,27633.9434909301
-343.75,654,619562.336217828,619562.336217828,0,0.656340765507733,0.343658604439387,0,375.140881095293,0,180,246,-343.75,27633.9434909301
-343.75,679,658484.824584515,658484.824584515,0,0.670326164675462,0.32967596869253,0,389.139853459604,0,180,221,-343.75,27633.9434909301
-343.75,704,701356.2130094,701356.2130094,0,0.684701597931332,0.31530231792332,0,404.265501795493,0,180,196,-343.75,27633.9434909301
-343.75,729,748666.842354893,748666.842354893,0,0.699436130381664,0.300561151433313,0,420.596938318241,0,228,171,-343.75,27633.9434909301
-343.75,754,801042.564502288,801042.564502288,0,0.714524482187403,0.285480436328049,0,438.247325439155,0,204,146,-343.75,27633.9434909301
-343.75,779,859218.402044887,859218.402044887,0,0.729928087466974,0.270093512093082,0,457.335687342105,0,204,121,-343.75,27633.9434909301
-343.75,804,923980.994425604,923980.994425604,0,0.74549241990487,0.254439128916957,0,477.941661655614,0,204,96,-343.75,27633.9434909301
-343.75,829,996942.225720835,996942.225720834,0,0.761505705524116,0.238564819463396,0,500.470030485029,0,204,71,-343.75,27633.9434909301
-343.75,854,1079228.63763341,1079228.63763341,0,0.777535491449109,0.222529360725027,0,524.941850397287,0,228,46,-343.75,27633.9434909301
-343.75,879,1172976.43043227,1172976.43043227,0,0.793472835244109,0.206407447346251,0,551.681691306079,0,204,21,-343.75,27633.9434909301
-343.75,904,1282004.68126912,1282004.68126912,0,0.8095850080219,0.190298982320512,0,581.465003816317,0,156,-4,-343.75,27633.9434909301
-343.75,929,1411719.41711856,1411719.41711856,0,0.825730818559409,0.174338483996727,0,615.163759150431,0,156,-29,-343.75,27633.9434909301
-343.75,954,1478185.10532228,1478185.10532228,0,0.841458027273671,0.158729770037561,0,634.61581001579,0,156,-54,-343.75,27633.9434909301
-343.75,979,1503968.29722531,1503968.29722531,0,0.856189749112517,0.143613154888343,0,645.017819273848,0,156,-79,-343.75,27633.9434909301
-343.75,1004,1529884.15866492,1529884.15866492,0,0.870992259548961,0.129038897068366,0,655.512766657949,0,132,-104,-343.75,27633.9434909301
-343.75,1029,1554597.5482506,1554597.5482506,0,0.885105594212287,0.115053657265633,0,665.531528734478,0,132,-129,-343.75,27633.9434909301
-343.75,1054,1577312.8467157,1577312.84671569,0,0.898077001118158,0.101702904065215,0,674.734778840891,0,132,-154,-343.75,27633.9434909301
-343.75,1079,1600175.65764555,1600175.65764555,0,0.911128715416681,0.0890307053014513,0,684.035533136864,0,132,-179,-343.75,27633.9434909301
-343.75,1104,1620828.24436018,1620828.24436018,0,0.92291828688154,0.077079481471684,0,692.4294841068,0,132,-204,-343.75,27633.9434909301
-343.75,1129,1640134.04986052,1640134.04986052,0,0.933937698047701,0.065889710386063,0,700.283827679185,0,132,-229,-343.75,27633.9434909301
-343.75,1154,1659076.57312172,1659076.57312172,0,0.944747278701187,0.0554995683416964,0,708.016889306379,0,132,-254,-343.75,27633.9434909301
-343.75,1179,1675081.52687968,1675081.52687968,0,0.953881178765452,0.045944487427813,0,714.532201441298,0,132,-279,-343.75,27633.9434909301
-343.75,1204,1690831.20520148,1690831.20520148,0,0.962867153146925,0.0372566000608876,0,720.971348660206,0,132,-304,-343.75,27633.9434909301
-318.75,-1196,1676387.65489637,1676387.65489637,0,0.954627909490369,0.0452231951024247,0,715.054123446909,0,132,2096,-318.75,27633.9434909301
